        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_pose_x,align_pose_y,align_yaw
1.40E+12,4.356151,1.403975,0.511871,-177.246775,-69.62947629,158.6698673,1.544059792,-2.330043868,-0.493721849,-176.6557341,-69.62016905,4.611795631,6.231160814,-4.129817667,0.435473251,3.141255186,-0.560347667,156.706592
1.40E+12,4.368482,1.374099,0.539133,-177.3265718,-69.58297582,158.3908014,1.516486819,-2.306885736,-0.465575893,-176.7347564,-69.57391158,4.328262451,6.203587841,-4.106659535,0.463619208,3.168828159,-0.537189535,156.4230588
1.40E+12,4.379066,1.345766,0.560974,-177.4101765,-69.56260911,158.2142357,1.486738122,-2.284993296,-0.444005756,-176.8196278,-69.55973925,4.15876415,6.173839144,-4.084767095,0.485189345,3.198576856,-0.515297095,156.2535605
1.40E+12,4.388159,1.319178,0.577711,-177.4543439,-69.70030192,158.1742468,1.463647322,-2.264144067,-0.426138197,-176.8753332,-69.6945995,4.130011126,6.150748344,-4.063917866,0.503056904,3.221667656,-0.494447866,156.2248075
1.40E+12,4.395331,1.294102,0.590973,-177.9896416,-69.84551775,158.8454908,1.442675378,-2.244207195,-0.412986679,-177.402733,-69.84504622,4.791619357,6.1297764,-4.043980994,0.516208422,3.2426396,-0.474510994,156.8864157
1.40E+12,4.400763,1.269019,0.608413,-177.9455222,-70.1827409,159.7206144,1.423598946,-2.223450872,-0.395606877,-177.3405,-70.18700227,5.646072475,6.110699968,-4.023224671,0.533588224,3.261716032,-0.453754671,157.7408689
1.40E+12,4.406002,1.243736,0.633135,-177.8037534,-70.63688014,161.0538099,1.40481791,-2.202974795,-0.370442155,-177.1745904,-70.64367808,6.955176143,6.091918932,-4.002748594,0.558752946,3.280497068,-0.433278594,159.0499725
1.40E+12,4.411614,1.219134,0.660784,-178.144695,-70.80214776,162.7570685,1.383540657,-2.180684689,-0.345783236,-177.5212552,-70.82542758,8.657574719,6.070641679,-3.980458488,0.583411865,3.301774321,-0.410988488,160.7523711
1.40E+12,4.417579,1.195177,0.683788,-178.7868172,-70.82783504,164.4342056,1.365648097,-2.159905093,-0.324328727,-178.1668855,-70.85914053,10.3315978,6.052749119,-3.959678892,0.604866374,3.319666881,-0.390208892,162.4263942
1.40E+12,4.423315,1.171621,0.700985,178.2265511,-70.95325392,168.024407,1.349137677,-2.138898817,-0.308235347,178.8378562,-70.99274294,13.8985888,6.036238699,-3.938672616,0.620959754,3.336177301,-0.369202616,165.9933852
1.40E+12,4.429195,1.147065,0.711288,175.5534565,-71.01723857,171.080254,1.332323521,-2.117722849,-0.300092276,176.1361857,-71.0606668,16.96565732,6.019424543,-3.917496648,0.629102825,3.352991457,-0.348026648,169.0604537
1.40E+12,4.435846,1.119662,0.717095,174.7044606,-71.15547947,172.2077188,1.310725784,-2.09527772,-0.294807631,175.2815681,-71.20568696,18.09016113,5.997826805,-3.895051519,0.63438747,3.374589194,-0.325581519,170.1849575
1.40E+12,4.442783,1.088954,0.718734,174.1624339,-71.15408609,172.9562984,1.28936103,-2.069014343,-0.296166283,174.7181999,-71.20834712,18.8554064,5.976462052,-3.868788142,0.633028818,3.395953948,-0.299318142,170.9502028
1.40E+12,4.450373,1.054892,0.717255,174.5014967,-71.07482798,172.8671061,1.263498571,-2.039493042,-0.297092055,175.032369,-71.13420143,18.78164407,5.950599593,-3.83926684,0.632103046,3.421816407,-0.269796841,170.8764405
1.40E+12,4.458105,1.01722,0.712866,176.7070737,-71.07743579,171.0493903,1.236495539,-2.006923998,-0.300873007,177.2323226,-71.13908257,16.96012832,5.923596561,-3.806697797,0.628322094,3.448819439,-0.237227797,169.0549247
1.40E+12,4.465933,0.977243,0.70631,179.4968175,-71.24738939,168.7530887,1.209895588,-1.971936296,-0.309188783,-179.9854622,-71.30643724,14.66094938,5.89699661,-3.771710095,0.620006318,3.47541939,-0.202240095,166.7557458
1.40E+12,4.474484,0.93662,0.696614,-179.5296535,-71.20071313,168.1664175,1.178786865,-1.937407489,-0.319719397,-179.0033941,-71.25170365,14.05747253,5.865887887,-3.737181288,0.609475704,3.506528113,-0.167711288,166.1522689
1.40E+12,4.484205,0.895702,0.683573,-178.759691,-70.86253744,167.7478484,1.147479875,-1.901571362,-0.334923776,-178.2246522,-70.91853874,13.60980677,5.834580897,-3.701345161,0.594271325,3.537835103,-0.131875161,165.7046031
1.40E+12,4.494489,0.855255,0.674315,-178.3705097,-70.38369006,167.683004,1.11374712,-1.867224252,-0.345041596,-177.8744882,-70.44434517,13.5697681,5.800848142,-3.666998051,0.584153505,3.571567858,-0.097528051,165.6645645
1.40E+12,4.505191,0.81566,0.673047,-178.6819887,-69.89612417,168.2310323,1.084353236,-1.831195188,-0.346523965,-178.2093664,-69.95045594,14.09660227,5.771454258,-3.630968987,0.582671136,3.600961742,-0.061498987,166.1913986
1.40E+12,4.513873,0.777372,0.678319,-177.3057631,-69.64502408,167.0848866,1.053410435,-1.797821209,-0.340621579,-176.8522581,-69.69889202,12.95494502,5.740511457,-3.597595008,0.588573522,3.631904543,-0.028125008,165.0497414
1.40E+12,4.522872,0.740636,0.688271,-175.0068604,-69.26185427,165.0140552,1.02822511,-1.763466537,-0.327924945,-174.5735972,-69.29941126,10.86594977,5.715326131,-3.563240336,0.601270156,3.657089868,0.006229664,162.9607462
1.40E+12,4.529667,0.707155,0.70454,-173.3240277,-69.06085783,163.4392257,1.002241707,-1.735230002,-0.308889384,-172.9079911,-69.10537884,9.2972082,5.689342728,-3.535003801,0.620305717,3.683073271,0.034466199,161.3920046
1.40E+12,4.535116,0.677766,0.728989,-172.6742515,-69.01076087,162.7769038,0.986956726,-1.709721156,-0.280709732,-172.2684521,-69.04517854,8.617534165,5.674057748,-3.509494955,0.648485369,3.698358252,0.059975045,160.7123305
1.40E+12,4.538467,0.653526,0.761691,-172.5591112,-69.09444018,162.5400348,0.971103831,-1.691386676,-0.245811093,-172.1508287,-69.13058596,8.373436467,5.658204853,-3.491160474,0.683384008,3.714211147,0.078309525,160.4682328
1.40E+12,4.541244,0.634102,0.799247,-173.8921708,-69.26620449,163.624046,0.960720828,-1.677030296,-0.205880376,-173.4950389,-69.29088835,9.46281795,5.647821849,-3.476804095,0.723314724,3.72459415,0.092665905,161.5576143
1.40E+12,4.542739,0.617922,0.833435,-174.8145751,-69.5804446,164.2944671,0.952832194,-1.664302005,-0.170379994,-174.4353502,-69.5791686,10.15129104,5.639933216,-3.464075804,0.758815107,3.732482784,0.105394196,162.2460874
1.40E+12,4.543764,0.604203,0.86063,-175.1598308,-69.59872041,164.4271963,0.953365709,-1.653563111,-0.141890871,-174.7904727,-69.57112368,10.28965046,5.640466731,-3.45333691,0.78730423,3.731949269,0.11613309,162.3844468
1.40E+12,4.543356,0.592466,0.881699,-175.1386517,-69.52659996,164.1922374,0.946804346,-1.644419005,-0.119271971,-174.7628202,-69.48922665,10.04809068,5.633905368,-3.444192803,0.80992313,3.738510632,0.125277196,162.1428871
1.40E+12,4.541934,0.583822,0.896678,-175.2222344,-69.35562597,163.6338483,0.945221291,-1.636418784,-0.103773682,-174.8532274,-69.29649671,9.496608789,5.632322313,-3.436192583,0.825421419,3.740093687,0.133277417,161.5914052
1.40E+12,4.539386,0.578784,0.904501,-174.7953055,-68.93866556,161.8872326,0.955629818,-1.632134714,-0.09804081,-174.4676538,-68.8446367,7.794823757,5.64273084,-3.431908513,0.831154291,3.72968516,0.137561487,159.8896201
1.40E+12,4.535397,0.577483,0.906339,-174.1791786,-68.92644955,159.2890378,0.957105721,-1.62984469,-0.095866919,-173.8566786,-68.82930344,5.194692613,5.644206743,-3.429618488,0.833328182,3.728209257,0.139851511,157.289489
1.40E+12,4.531508,0.579252,0.902214,-172.9030034,-69.47905081,155.5444353,0.968274264,-1.628665951,-0.100882991,-172.6150815,-69.35756795,1.472047871,5.655375286,-3.42843975,0.82831211,3.717040714,0.14103025,153.5668443
1.40E+12,4.52844,0.584953,0.892053,-171.0541064,-69.92708265,150.9244495,0.977767669,-1.632371548,-0.112166751,-170.8307324,-69.78723877,-3.087202677,5.664868691,-3.432145346,0.81702835,3.707547309,0.137324653,149.0075937
1.40E+12,4.526865,0.594439,0.875683,-168.5384322,-70.02681408,145.4169158,0.987579826,-1.638110427,-0.12794566,-168.4067178,-69.87334435,-8.508907396,5.674680848,-3.437884226,0.80124944,3.697735152,0.131585774,143.585889
1.40E+12,4.52732,0.609155,0.854255,-167.8061865,-69.99229151,141.3647262,0.997928797,-1.650829579,-0.148567947,-167.7401177,-69.8283676,-12.50307732,5.685029819,-3.450603378,0.780627154,3.687386181,0.118866622,139.5917191
1.40E+12,4.530466,0.628305,0.828573,-170.1347869,-70.1010274,140.1285939,1.007294835,-1.669987988,-0.173908242,-170.1114933,-69.92930887,-13.70073586,5.694395857,-3.469761787,0.755286858,3.678020143,0.099708213,138.3940605
1.40E+12,4.536261,0.650466,0.799708,-173.5690809,-70.29488926,139.9057149,1.014447719,-1.692795379,-0.202864287,-173.5609251,-70.11604953,-13.90640026,5.701548741,-3.492569178,0.726330814,3.670867259,0.076900822,138.1883961
1.40E+12,4.543758,0.673345,0.771802,-177.0403748,-70.38781368,139.8686831,1.020558195,-1.716966364,-0.230670803,-177.0311271,-70.2011824,-13.95870245,5.707659217,-3.516740163,0.698524298,3.664756783,0.052729837,138.1360939
1.40E+12,4.552115,0.695423,0.750939,-178.233362,-70.35460512,137.8889061,1.023671968,-1.742051736,-0.250613431,-178.2039902,-70.17280643,-15.95066827,5.71077299,-3.541825535,0.67858167,3.66164301,0.027644465,136.1441281
1.40E+12,4.559655,0.716024,0.739358,-176.8333449,-70.44258787,134.1238135,1.028783632,-1.764342409,-0.260760303,-176.8267455,-70.25932016,-19.69861397,5.715884654,-3.564116208,0.668434798,3.656531346,0.005353792,132.3961824
1.40E+12,4.566671,0.735668,0.733959,-176.7684263,-70.38005861,132.4411387,1.035027134,-1.785487425,-0.264869556,-176.7669071,-70.19163132,-21.37735399,5.722128156,-3.585261224,0.664325545,3.650287844,-0.015791224,130.7174424
1.40E+12,4.572633,0.754706,0.726894,-175.1394675,-70.30652078,129.9591212,1.042420101,-1.805585816,-0.270834911,-175.1438256,-70.11737829,-23.85710754,5.729521122,-3.605359615,0.65836019,3.642894877,-0.035889615,128.2376888
1.40E+12,4.578374,0.77444,0.714957,-174.889687,-70.22482492,129.2538775,1.049739448,-1.826823282,-0.282322639,-174.8612254,-70.03972593,-24.59885608,5.73684047,-3.626597081,0.646872462,3.63557553,-0.057127081,127.4959403
1.40E+12,4.584652,0.794963,0.698225,-175.4815422,-70.19260072,129.6916118,1.055535342,-1.848529034,-0.298976483,-175.4450191,-70.01547744,-24.16951105,5.742636364,-3.648302833,0.630218618,3.629779636,-0.078832833,127.9252853
1.40E+12,4.591565,0.81532,0.677493,-177.1706415,-70.27872964,131.425556,1.057575339,-1.870274138,-0.319998746,-177.0845123,-70.11203434,-22.48004684,5.744676361,-3.670047937,0.609196355,3.627739639,-0.100577937,129.6147495
1.40E+12,4.599228,0.835532,0.653017,179.9779549,-70.44627257,134.3675394,1.060927282,-1.891821434,-0.344623112,-179.9162755,-70.28444906,-19.55650025,5.748028304,-3.691595233,0.584571989,3.624387696,-0.122125233,132.5382961
1.40E+12,4.606271,0.853848,0.625309,179.1436978,-70.66855272,135.4354897,1.062225767,-1.910525396,-0.372407236,179.2464359,-70.51771661,-18.48216384,5.749326789,-3.710299195,0.556787865,3.623089211,-0.140829195,133.6126325
1.40E+12,4.61209,0.869849,0.592969,-178.7519696,-70.80438742,133.7777594,1.059412085,-1.926133379,-0.403441581,-178.6580686,-70.67238928,-20.12917251,5.746513107,-3.725907178,0.52575352,3.625902893,-0.156437178,131.9656239
1.40E+12,4.617812,0.884471,0.556807,-176.8809924,-70.93475896,132.3084549,1.060880309,-1.941891344,-0.438220791,-176.7867593,-70.81357475,-21.59899653,5.747981331,-3.741665143,0.49097431,3.624434669,-0.172195143,130.4957999
1.40E+12,4.624576,0.898137,0.524353,-176.679434,-71.04167634,132.3997353,1.060484894,-1.956790972,-0.468443328,-176.5783871,-70.9341061,-21.51440335,5.747585916,-3.756564771,0.460751773,3.624830084,-0.187094771,130.580393
1.40E+12,4.632161,0.91127,0.498101,-175.735084,-70.61761371,131.7293746,1.057744295,-1.972144484,-0.493334646,-175.6288933,-70.52452218,-22.18649493,5.744845317,-3.771918282,0.435860454,3.627570683,-0.202448283,129.9083015
1.40E+12,4.641368,0.924746,0.476051,-175.9770302,-70.26682746,132.1919797,1.052110019,-1.987463024,-0.511913464,-175.8629174,-70.1811129,-21.7366144,5.739211041,-3.787236823,0.417281637,3.633204959,-0.217766823,130.358182
1.40E+12,4.651494,0.93844,0.451128,-176.8699101,-70.56198739,133.2036774,1.048537383,-2.004228449,-0.535223298,-176.7523204,-70.47798313,-20.73392699,5.735638405,-3.804002248,0.393971802,3.636777595,-0.234532248,131.3608694
1.40E+12,4.662485,0.951879,0.420734,178.8732002,-71.01504724,137.316018,1.043448347,-2.019808107,-0.562910953,178.9985896,-70.92205337,-16.63679222,5.730549369,-3.819581906,0.366284148,3.641866631,-0.250111906,135.4580042
1.40E+12,4.673668,0.963355,0.383387,175.5525581,-71.42705015,140.102086,1.038268705,-2.032584959,-0.598783129,175.6638474,-71.32680986,-13.84610293,5.725369726,-3.832358758,0.330411972,3.647046273,-0.262888758,138.2486935
1.40E+12,4.685332,0.971044,0.338683,177.203054,-71.80861852,137.5947492,1.031917613,-2.04227258,-0.64139939,177.2629231,-71.69906588,-16.31466966,5.719018635,-3.842046379,0.287795711,3.653397365,-0.272576379,135.7801267
1.40E+12,4.696557,0.974417,0.288017,-178.8032969,-71.70158282,133.0055158,1.023793225,-2.04875663,-0.689964505,-178.7938265,-71.5790124,-20.87075328,5.710894247,-3.848530429,0.239230596,3.661521753,-0.279060429,131.2240431
1.40E+12,4.709108,0.974725,0.237337,-176.3557175,-70.66777074,130.0201741,1.013886336,-2.054168695,-0.738199406,-176.3764639,-70.53995783,-23.83703294,5.700987358,-3.853942494,0.190995695,3.671428642,-0.284472494,128.2577634
1.40E+12,4.721867,0.974639,0.192813,-176.1448825,-69.2680989,129.3396205,1.002298964,-2.059491553,-0.781112836,-176.1559469,-69.13838712,-24.53824343,5.689399985,-3.859265352,0.148082265,3.683016015,-0.289795352,127.556553
1.40E+12,4.734519,0.975929,0.15568,-175.9312845,-68.3340229,128.8554369,0.991913702,-2.066035129,-0.818495698,-175.9371196,-68.20580588,-25.04053467,5.679014723,-3.865808928,0.110699403,3.693401276,-0.296338928,127.0542617
1.40E+12,4.746105,0.980085,0.126502,-176.380867,-68.19605963,129.1914927,0.983899289,-2.074949833,-0.846761771,-176.3762547,-68.06915673,-24.71941346,5.671000311,-3.874723632,0.08243333,3.701415689,-0.305253632,127.3753829
1.40E+12,4.755028,0.988141,0.104687,-177.4055312,-68.82031099,130.2536805,0.980407852,-2.087137026,-0.868406822,-177.3503778,-68.69433213,-23.70919313,5.667508874,-3.886910825,0.060788278,3.704907126,-0.317440825,128.3856032
1.40E+12,4.763193,0.997536,0.080637,-179.4308261,-69.42202282,132.4020505,0.978383056,-2.098230456,-0.890935229,-179.3742246,-69.29029563,-21.5703201,5.665484078,-3.898004255,0.038259872,3.706931922,-0.328534255,130.5244763
1.40E+12,4.769654,1.007196,0.049755,177.4292586,-69.51813786,135.7007916,0.977605662,-2.109699452,-0.921967291,177.506863,-69.37827847,-18.29540822,5.664706684,-3.90947325,0.00722781,3.707709316,-0.340003251,133.7993882
1.40E+12,4.773182,1.015776,0.016737,177.3464776,-68.63051178,136.1823154,0.979017318,-2.118509283,-0.955309251,177.4277818,-68.48503531,-17.82144904,5.66611834,-3.918283082,-0.026114151,3.70629766,-0.348813082,134.2733473
1.40E+12,4.772654,1.02415,-0.010554,179.1025673,-68.04952027,134.8843976,0.98496395,-2.127656706,-0.98487046,179.2012634,-67.90301312,-19.12590346,5.672064972,-3.927430505,-0.055675359,3.700351028,-0.357960505,132.9688929
1.40E+12,4.768734,1.033866,-0.029762,-178.9422899,-68.19004109,133.4522429,0.993667921,-2.134564139,-1.005780217,-178.8385667,-68.05199034,-20.57433993,5.680768943,-3.934337938,-0.076585116,3.691647057,-0.364867938,131.5204565
1.40E+12,4.763361,1.044513,-0.041627,-177.947454,-69.11896778,132.8003524,1.004761373,-2.140864695,-1.01602621,-177.8518715,-68.98247383,-21.22527693,5.691862395,-3.940638494,-0.086831109,3.680553605,-0.371168494,130.8695195
1.40E+12,4.75675,1.056962,-0.046929,-177.5891532,-69.66982329,132.6950058,1.017632912,-2.148294207,-1.021874111,-177.5072032,-69.5378269,-21.31918569,5.704733934,-3.948068006,-0.09267901,3.667682066,-0.378598006,130.7756107
1.40E+12,4.748622,1.071173,-0.049367,-177.5854693,-70.04253115,132.8940347,1.032236171,-2.156414707,-1.024850636,-177.498594,-69.91772876,-21.12735719,5.719337193,-3.956188506,-0.095655535,3.653078807,-0.386718506,130.9674392
1.40E+12,4.740652,1.085461,-0.055149,-177.3428947,-70.65465189,132.8371636,1.04604876,-2.165723749,-1.031313286,-177.2808892,-70.53769979,-21.14660446,5.733149782,-3.965497548,-0.102118185,3.639266218,-0.396027548,130.9481919
1.40E+12,4.733169,1.099161,-0.069837,-177.2397118,-71.0565413,132.8969188,1.058995758,-2.173887898,-1.047854698,-177.1698,-70.95480287,-21.09542021,5.74609678,-3.973661697,-0.118659597,3.62631922,-0.404191697,130.9993762
1.40E+12,4.727595,1.111168,-0.092105,-176.5296933,-71.23253782,132.3992445,1.069117845,-2.18177599,-1.069638195,-176.4611264,-71.14846476,-21.59219337,5.756218867,-3.981549789,-0.140443094,3.616197133,-0.412079789,130.502603
1.40E+12,4.72461,1.122151,-0.122497,-176.4533392,-70.96765761,131.9791794,1.076131828,-2.189211712,-1.098151701,-176.4150621,-70.89102688,-21.98377871,5.76323285,-3.988985511,-0.1689566,3.60918315,-0.419515511,130.1110177
1.40E+12,4.723233,1.13314,-0.159748,-176.1153355,-69.25897581,130.8715186,1.08356485,-2.19863592,-1.137582059,-176.03609,-69.19466945,-23.12875963,5.770665872,-3.998409719,-0.208386958,3.601750128,-0.428939719,128.9660368
1.40E+12,4.721198,1.146246,-0.195288,-176.3086288,-66.9696038,130.3719407,1.090985027,-2.209266519,-1.174314467,-176.2033196,-66.91686007,-23.6471176,5.778086049,-4.009040318,-0.245119366,3.594329951,-0.439570318,128.4476788
1.40E+12,4.716309,1.163773,-0.224482,-176.7079616,-65.54971758,130.2067716,1.101368575,-2.221654429,-1.199957819,-176.5953359,-65.49545772,-23.81180348,5.788469597,-4.021428227,-0.270762718,3.583946403,-0.451958228,128.2829929
1.40E+12,4.706248,1.187919,-0.243944,-176.0376983,-65.27828938,129.2573563,1.120051983,-2.237510789,-1.215532417,-175.9185267,-65.21587005,-24.7626458,5.807153005,-4.037284588,-0.286337317,3.565262995,-0.467814588,127.3321506
1.40E+12,4.690664,1.219444,-0.257825,-175.943269,-66.13398765,128.9691141,1.146918319,-2.257793436,-1.226915722,-175.8117703,-66.05850749,-25.05539066,5.834019341,-4.057567234,-0.297720622,3.538396659,-0.488097235,127.0394057
1.40E+12,4.672291,1.255806,-0.275796,-176.6315992,-67.38698113,129.53151,1.17895189,-2.27983957,-1.244234378,-176.5099046,-67.29849296,-24.4872105,5.866052912,-4.079613369,-0.315039277,3.506363088,-0.510143369,127.6075859
1.40E+12,4.651207,1.295815,-0.300586,-177.815036,-68.45762362,130.5917399,1.215038617,-2.303942273,-1.267598102,-177.6931743,-68.35911813,-23.42777459,5.902139638,-4.103716072,-0.338403001,3.470276361,-0.534246072,128.6670218
1.40E+12,4.628662,1.337776,-0.331262,-178.2373355,-69.45733631,130.4051582,1.253676573,-2.331256309,-1.295756722,-178.1032177,-69.33838417,-23.60995055,5.940777595,-4.131030108,-0.366561621,3.431638405,-0.561560108,128.4848458
1.40E+12,4.605363,1.379391,-0.367261,-177.6429709,-70.19952939,129.0815007,1.292613296,-2.355560683,-1.330052174,-177.5225175,-70.081349,-24.92155222,5.979714318,-4.155334482,-0.400857073,3.392701682,-0.585864482,127.1732442
1.40E+12,4.581395,1.420852,-0.408977,-177.7236538,-70.70668116,128.6047567,1.332385811,-2.380984032,-1.370431238,-177.6065695,-70.58101083,-25.3764528,6.019486833,-4.180757831,-0.441236137,3.352929167,-0.611287831,126.7183436
1.40E+12,4.556889,1.461883,-0.456216,-178.5455364,-70.98250584,128.4667224,1.372846726,-2.405950697,-1.417685882,-178.4218974,-70.86488533,-25.502278,6.059947747,-4.205724496,-0.488490781,3.312468252,-0.636254496,126.5925184
1.40E+12,4.533125,1.499915,-0.50818,-177.7707728,-71.24599664,126.7859187,1.411112313,-2.428194356,-1.470173853,-177.6432343,-71.13574065,-27.18471416,6.098213335,-4.227968155,-0.540978752,3.274202665,-0.658498155,124.9100822
1.40E+12,4.510436,1.534597,-0.565747,-176.144044,-71.45159269,124.5653176,1.44689537,-2.450246442,-1.530049969,-176.0115678,-71.35626536,-29.39746263,6.133996392,-4.250020241,-0.600854868,3.238419608,-0.680550241,122.6973338
1.40E+12,4.488548,1.567409,-0.629313,-173.6952365,-71.38771629,121.8553299,1.483117718,-2.471345564,-1.595575988,-173.5588515,-71.30587375,-32.10752698,6.170218739,-4.271119363,-0.666380887,3.20219726,-0.701649363,119.9872694
1.40E+12,4.468456,1.59856,-0.697577,-170.0832972,-71.2551104,118.346002,1.516621498,-2.490461008,-1.664159221,-169.9472739,-71.16973734,-35.61642383,6.203722519,-4.290234807,-0.73496412,3.16869348,-0.720764807,116.4783726
1.40E+12,4.451247,1.630342,-0.770499,-168.1229197,-71.49298189,116.5619471,1.546015138,-2.51271571,-1.738467432,-167.9403712,-71.42839155,-37.43488864,6.233116159,-4.312489509,-0.809272332,3.13929984,-0.743019509,114.6599077
1.40E+12,4.438738,1.662824,-0.847344,-168.4859654,-71.97473579,116.9670113,1.570395129,-2.535686859,-1.813941974,-168.2894748,-71.91237954,-37.04444529,6.257496151,-4.335460658,-0.884746873,3.114919849,-0.765990658,115.0503511
1.40E+12,4.432069,1.694445,-0.924485,-172.0834031,-72.25109732,120.3654394,1.588988279,-2.559890896,-1.888869716,-171.8781246,-72.19561032,-33.64429585,6.276089301,-4.359664695,-0.959674615,3.096326699,-0.790194695,118.4505005
1.40E+12,4.430477,1.722947,-0.995348,-175.2182365,-71.7195426,123.3820169,1.601287479,-2.585752854,-1.957728831,-174.9798439,-71.67666299,-30.62574045,6.288388501,-4.385526653,-1.02853373,3.084027499,-0.816056653,121.4690559
1.40E+12,4.431202,1.748992,-1.057033,-176.0740278,-70.90085424,124.4187018,1.612347472,-2.609178597,-2.018611066,-175.8437234,-70.85044391,-29.57832647,6.299448494,-4.408952395,-1.089415965,3.072967506,-0.839482396,122.5164699
1.40E+12,4.431251,1.775372,-1.109914,-176.5728545,-69.92934729,125.2839735,1.623306563,-2.634526864,-2.073271577,-176.3151198,-69.87967421,-28.71393979,6.310407585,-4.434300663,-1.144076476,3.062008415,-0.864830663,123.3808566
1.40E+12,4.430645,1.802274,-1.155692,-176.3123962,-69.61535597,125.5311175,1.634731433,-2.658812866,-2.120693614,-176.0191868,-69.56313956,-28.49180019,6.321832455,-4.458586665,-1.191498513,3.050583545,-0.889116665,123.6029962
1.40E+12,4.428535,1.831082,-1.19757,-176.8567782,-69.61954086,126.6213382,1.648280527,-2.683843221,-2.161897776,-176.5470994,-69.55755153,-27.4086779,6.335381549,-4.483617019,-1.232702675,3.037034451,-0.91414702,124.6861185
1.40E+12,4.425112,1.86134,-1.228763,-177.4173436,-70.74105105,127.6531499,1.662690406,-2.707461553,-2.190201605,-177.0960341,-70.67569383,-26.3925002,6.349791427,-4.507235352,-1.261006504,3.022624572,-0.937765352,125.7022962
1.40E+12,4.422421,1.890125,-1.2501,-177.6800929,-71.58754049,128.0258129,1.677049057,-2.730967591,-2.208932935,-177.3775661,-71.50154803,-25.99832629,6.364150079,-4.53074139,-1.279737834,3.008265921,-0.96127139,126.0964701
1.40E+12,4.420417,1.91664,-1.265323,-177.4706177,-71.90269504,127.5416471,1.691208046,-2.752550973,-2.221746846,-177.200869,-71.79400119,-26.45009306,6.378309068,-4.552324772,-1.292551745,2.994106932,-0.982854772,125.6447033
1.40E+12,4.419214,1.940235,-1.273139,-177.8577486,-72.06854497,127.3342122,1.704414058,-2.771735943,-2.225025913,-177.6438991,-71.92427596,-26.59554625,6.39151508,-4.571509742,-1.295830812,2.98090092,-1.002039742,125.4992501
1.40E+12,4.417986,1.961409,-1.274096,-179.1221627,-71.93668468,127.8008277,1.71517131,-2.787747695,-2.223734926,-178.9240296,-71.78024346,-26.12344016,6.402272331,-4.587521493,-1.294539825,2.970143668,-1.018051494,125.9713562
1.40E+12,4.416087,1.979908,-1.268208,179.3067921,-71.92058483,128.4589688,1.727763256,-2.80134032,-2.21351232,179.4339584,-71.73592007,-25.3907937,6.414864278,-4.601114119,-1.284317219,2.957551722,-1.031644119,126.7040027
1.40E+12,4.413057,1.994455,-1.256088,176.8881204,-71.82673894,129.9429513,1.736068685,-2.810410212,-2.199284257,177.027398,-71.64060056,-23.92001875,6.423169707,-4.610184011,-1.270089156,2.949246293,-1.040714011,128.1747776
1.40E+12,4.408244,2.004082,-1.237184,174.8218487,-71.59321876,131.2160193,1.745439288,-2.816360672,-2.180816644,174.9564759,-71.39194507,-22.62820741,6.432540309,-4.616134471,-1.251621543,2.93987569,-1.046664471,129.466589
1.40E+12,4.401021,2.007807,-1.211141,174.0690689,-71.89406307,131.4865997,1.754821667,-2.816972732,-2.155251627,174.217897,-71.67723616,-22.35664126,6.441922688,-4.616746531,-1.226056526,2.930493312,-1.047276531,129.7381551
1.40E+12,4.390421,2.006432,-1.180004,173.8556271,-73.40399552,131.4226989,1.763868082,-2.810549534,-2.125735471,174.003073,-73.18396037,-22.41047897,6.450969104,-4.610323333,-1.19654037,2.921446896,-1.040853333,129.6843174
1.40E+12,4.377875,1.998025,-1.154709,174.5271689,-74.44701441,130.6887132,1.772067864,-2.79872188,-2.100997896,174.6683293,-74.20836044,-23.11856036,6.459168885,-4.598495679,-1.171802795,2.913247114,-1.029025679,128.976236
1.40E+12,4.364756,1.982101,-1.140403,177.0278752,-73.5492222,128.3770005,1.7772358,-2.779115073,-2.087133675,177.1303429,-73.29505911,-25.37880118,6.464336822,-4.578888871,-1.157938574,2.908079178,-1.009418872,126.7159952
1.40E+12,4.351243,1.960572,-1.135558,179.7005491,-71.13809631,126.1204113,1.779810134,-2.754148828,-2.082697063,179.767138,-70.87764492,-27.58278731,6.466911156,-4.553922627,-1.153501962,2.905504844,-0.984452627,124.5120091
1.40E+12,4.336054,1.93745,-1.136533,-176.9820763,-68.44526206,123.4301268,1.783614337,-2.726205822,-2.083978166,-176.9447647,-68.18462349,-30.25167426,6.470715359,-4.525979621,-1.154783065,2.901700641,-0.956509621,121.8431221
1.40E+12,4.318556,1.917358,-1.139833,-173.7453361,-67.22792099,120.8167637,1.790616906,-2.700995382,-2.08762778,-173.7077773,-66.9697296,-32.85747564,6.477717928,-4.500769181,-1.158432679,2.894698072,-0.931299181,119.2373207
1.40E+12,4.300197,1.902881,-1.143756,-171.6950306,-67.1940802,119.2342885,1.800905093,-2.681453459,-2.091413824,-171.6323755,-66.95009591,-34.46229058,6.488006115,-4.481227258,-1.162218723,2.884409885,-0.911757258,117.6325058
